================================================
  NLOC    CCN   token  PARAM  length  location
     12       6.0     3.0       70.0         1     .\src\codes\result1584770509285.py
     18      12.0     5.0       74.0         1     .\src\codes\result1584771321567.py
     17      11.0     5.0       71.0         1     .\src\codes\result1584771333997.py
     17      11.0     5.0       71.0         1     .\src\codes\result1584771348303.py
     52      26.0    17.0      336.0         1     .\src\codes\result1584772727144.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584773135177.py
     20       0.0     0.0        0.0         0     .\src\codes\result1584773259045.py
     21       8.0     4.0       63.5         2     .\src\codes\result1584775047048.py
     12       6.0     4.0       55.0         1     .\src\codes\result1584777656214.py
     17       7.0     3.0       59.0         1     .\src\codes\result1584779154683.py
     47      24.0    13.0      206.0         1     .\src\codes\result1584782077572.py
     11       0.0     0.0        0.0         0     .\src\codes\result1584784192828.py
     23       7.0     4.0       61.0         2     .\src\codes\result1584784432403.py
      8       0.0     0.0        0.0         0     .\src\codes\result1584785040712.py
     17       0.0     0.0        0.0         0     .\src\codes\result1584785675033.py
     13       0.0     0.0        0.0         0     .\src\codes\result1584788386033.py
     23       0.0     0.0        0.0         0     .\src\codes\result1584790137239.py
     37      28.0    14.0      222.0         1     .\src\codes\result1584792996244.py
     48      15.0     7.0      146.5         2     .\src\codes\result1584794390008.py
     33      15.0     6.0       90.5         2     .\src\codes\result1584794422035.py
     17       7.0     5.0      133.0         1     .\src\codes\result1584795284209.py
     28      10.5     5.0       77.0         2     .\src\codes\result1584795328919.py
     28      10.5     5.0       77.0         2     .\src\codes\result1584795348037.py
      8       2.0     1.0       21.0         1     .\src\codes\result1584795998881.py
     18       8.5     3.0       64.0         2     .\src\codes\result1584798561019.py
     38      12.0     5.3      119.0         3     .\src\codes\result1584799070147.py
     40      10.7     6.0      115.0         3     .\src\codes\result1584799079434.py
     13       7.0     5.0      131.0         1     .\src\codes\result1584799095231.py
     22       6.7     3.0       55.3         3     .\src\codes\result1584799116265.py
     41      16.5     9.0      188.5         2     .\src\codes\result1584799232869.py
     48       6.8     2.0       46.4         5     .\src\codes\result1584802145500.py
     38      17.5     7.0      104.0         2     .\src\codes\result1584803997015.py
     13      11.0     5.0       92.0         1     .\src\codes\result1584805067000.py
     20       3.0     1.5       24.5         2     .\src\codes\result1584805194352.py
     24      18.0     8.0      163.0         1     .\src\codes\result1584805222802.py
     29      12.0     7.0      172.0         1     .\src\codes\result1584806450095.py
     13       0.0     0.0        0.0         0     .\src\codes\result1584806682538.py
     34      29.0    14.0      259.0         1     .\src\codes\result1584808393476.py
     33      25.0    15.0      292.0         1     .\src\codes\result1584809499369.py
     15       0.0     0.0        0.0         0     .\src\codes\result1584810147956.py
     18      14.0     5.0      124.0         1     .\src\codes\result1584813236717.py
     18      14.0     4.0      123.0         1     .\src\codes\result1584813347787.py
     10       0.0     0.0        0.0         0     .\src\codes\result1584823276804.py
     26       8.5     6.0      114.5         2     .\src\codes\result1584840285027.py
     15       3.0     1.5       33.5         2     .\src\codes\result1584841598318.py
     23       9.5     4.0       84.0         2     .\src\codes\result1584841895209.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584841970770.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584842055715.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584842340247.py
     10       0.0     0.0        0.0         0     .\src\codes\result1584842502457.py
      8       0.0     0.0        0.0         0     .\src\codes\result1584843188991.py
     13       0.0     0.0        0.0         0     .\src\codes\result1584843959714.py
     12       0.0     0.0        0.0         0     .\src\codes\result1584844639563.py
     14       0.0     0.0        0.0         0     .\src\codes\result1584845092465.py
      9       0.0     0.0        0.0         0     .\src\codes\result1584845348348.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584851669293.py
      7       0.0     0.0        0.0         0     .\src\codes\result1584853728615.py
     60       7.9     4.1       69.4         7     .\src\codes\result1584856552897.py
     16       0.0     0.0        0.0         0     .\src\codes\result1584860828330.py
     48       6.0     1.5       32.5         2     .\src\codes\result1584862879135.py
     10       0.0     0.0        0.0         0     .\src\codes\result1584863247975.py
      9       0.0     0.0        0.0         0     .\src\codes\result1584864699456.py
     21      19.0     8.0      135.0         1     .\src\codes\result1584866693055.py
     13       0.0     0.0        0.0         0     .\src\codes\result1584867998461.py
     32      23.0    10.0      206.0         1     .\src\codes\result1584868191401.py
     14      11.0     4.0       90.0         1     .\src\codes\result1584868579458.py
     23      20.0     7.0      115.0         1     .\src\codes\result1584868643534.py
     11       0.0     0.0        0.0         0     .\src\codes\result1584868731688.py
     16      11.0     4.0       90.0         1     .\src\codes\result1584868789971.py
     27       4.3     1.7       30.3         3     .\src\codes\result1584868828062.py
      2       0.0     0.0        0.0         0     .\src\codes\result1584868870158.py
      6       0.0     0.0        0.0         0     .\src\codes\result1584868933338.py
      8       0.0     0.0        0.0         0     .\src\codes\result1584869032907.py
      8       0.0     0.0        0.0         0     .\src\codes\result1584869054379.py
      4       0.0     0.0        0.0         0     .\src\codes\result1584869154492.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584869191819.py
     16      11.0     4.0       90.0         1     .\src\codes\result1584869252026.py
     20      14.0     6.0       79.0         1     .\src\codes\result1584869360660.py
     23      13.0     5.0      101.0         1     .\src\codes\result1584869443955.py
      5       0.0     0.0        0.0         0     .\src\codes\result1584869561179.py
     18      13.0     5.0      106.0         1     .\src\codes\result1584869836906.py
     16       0.0     0.0        0.0         0     .\src\codes\result1584870256266.py
      9       0.0     0.0        0.0         0     .\src\codes\result1584871063443.py
      8       0.0     0.0        0.0         0     .\src\codes\result1584871627516.py
     27       0.0     0.0        0.0         0     .\src\codes\result1584872452406.py
     39       6.8     3.8       81.8         4     .\src\codes\result1584874688368.py
     19       0.0     0.0        0.0         0     .\src\codes\result1584875553937.py
     21       0.0     0.0        0.0         0     .\src\codes\result1584875771363.py
     16       0.0     0.0        0.0         0     .\src\codes\result1584876044351.py
     22      10.5     4.0       82.0         2     .\src\codes\result1584876942463.py
     15       0.0     0.0        0.0         0     .\src\codes\result1584880101604.py
     27       7.0     4.0       60.0         1     .\src\codes\result1584882139316.py
     19      15.0     4.0       74.0         1     .\src\codes\result1584883091273.py
      6       0.0     0.0        0.0         0     .\src\codes\result1584883508982.py
      6       0.0     0.0        0.0         0     .\src\codes\result1584883670569.py
     43      18.0    11.0      244.0         1     .\src\codes\result1584884000696.py
      4       0.0     0.0        0.0         0     .\src\codes\result1584885097162.py
     39      21.0    12.0      149.0         1     .\src\codes\result1584885184553.py
     32      22.0     8.0      158.0         1     .\src\codes\result1584885764262.py
     32      10.0     5.0       57.0         2     .\src\codes\result1584885802543.py
     41       6.3     2.0       42.7         3     .\src\codes\result1584886377814.py
